laureate_name,nobel_api_id,prize_categories,prize_years,prize_subfields,award_summaries,preferred_title,original_title,first_publication_year,role,coauthors_or_coeditors,work_type,technicality_score,audience_level,review_status,relationship_confidence,overall_confidence,edition_count,languages,isbn13s,dois,oclc_numbers,wikidata_qid,openlibrary_work_id,source_count,source_urls,notes
Renato Dulbecco,407,medicine,1975,,for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell,Scienza e società oggi,,2004,author,,reference,0.55,professional,needs_review,0.65,0.65,1,ita,9788845201486,,263069131,,OL39084593W,1,https://openlibrary.org/books/OL53199441M|https://openlibrary.org/works/OL39084593W,reference indicators: reference; professional audience indicators: reference
Renato Dulbecco,407,medicine,1975,,for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell,"Scienza, vita e avventura",,1989,author,,unknown,0.35,unknown,needs_review,0.65,0.45,1,ita,,,,,OL15773275W,1,https://openlibrary.org/books/OL24684630M|https://openlibrary.org/works/OL15773275W,no decisive deterministic taxonomy indicator
Renato Dulbecco,407,medicine,1975,,for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell,"Scienza, vita e avventura",,1989,author,,unknown,0.35,unknown,needs_review,0.65,0.45,1,ita,9788820008697,,,,OL2490036W,1,https://openlibrary.org/books/OL1799278M|https://openlibrary.org/works/OL2490036W,no decisive deterministic taxonomy indicator
Renato Dulbecco,407,medicine,1975,,for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell,The Design of Life,,1987,author,,unknown,0.35,unknown,needs_review,0.65,0.45,2,en,9780300037913|9780300044775,,15550032,,OL2490037W,1,https://openlibrary.org/books/OL10318002M|https://openlibrary.org/books/OL2373982M|https://openlibrary.org/works/OL2490037W,no decisive deterministic taxonomy indicator
Renato Dulbecco,407,medicine,1975,,for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell,Virology,,1980,author,,unknown,0.35,unknown,needs_review,0.65,0.45,2,en,9780061407253|9780397509058,,16470919|6735144,,OL278633W,1,https://openlibrary.org/books/OL21580240M|https://openlibrary.org/books/OL2391916M|https://openlibrary.org/books/OL4106866M|https://openlibrary.org/books/OL7290215M|https://openlibrary.org/books/OL9244920M|https://openlibrary.org/works/OL2490039W|https://openlibrary.org/works/OL278633W,no decisive deterministic taxonomy indicator
Richard Axel,774,medicine,2004,,for their discoveries of odorant receptors and the organization of the olfactory system,Eucaryotic gene regulation,,1979,author,,reference,0.67,professional,needs_review,0.65,0.65,2,en,9780120683505|9780323143509,,5608454,,OL18138915W,1,https://openlibrary.org/books/OL34491236M|https://openlibrary.org/books/OL4418978M|https://openlibrary.org/works/OL18138915W,reference indicators: reference; professional audience indicators: reference
Richard Axel,774,medicine,2004,,for their discoveries of odorant receptors and the organization of the olfactory system,Harvey Lectures,,1985,author,,unknown,0.35,unknown,needs_review,0.65,0.45,2,en,9780123120793|9781483260037,,13539753,,OL9316587W,1,https://openlibrary.org/books/OL10071630M|https://openlibrary.org/books/OL44170754M|https://openlibrary.org/works/OL9316587W,no decisive deterministic taxonomy indicator
Richard E. Taylor,140,physics,1990,,"for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons, which have been of essential importance for the development of the quark model in particle physics",Search for Double Beta Decay in Tellurium,,2021,author,,unknown,0.35,unknown,needs_review,0.65,0.45,1,en,9781014953452,,,,OL34178097W,1,https://openlibrary.org/books/OL46317195M|https://openlibrary.org/works/OL34178097W,no decisive deterministic taxonomy indicator
Richard J. Roberts,448,medicine,1993,,for their discoveries of split genes,Bethesda Statement on Open Access Publishing,,,author,Harold E. Varmus,unknown,0.35,unknown,needs_review,0.65,0.45,0,,,,,Q4898000,,1,https://www.wikidata.org/wiki/Q4898000,no decisive deterministic taxonomy indicator
Richard Kuhn,198,chemistry,1938,,for his work on carotenoids and vitamins,An Annotated bibliography of Aspen Institute publications (An occasional paper - Aspen Institute for Humanistic Studies),,1977,author,,unknown,0.35,unknown,needs_review,0.65,0.45,1,en,9780915436576,,3434700,,OL1253829W,1,https://openlibrary.org/books/OL11413824M|https://openlibrary.org/works/OL1253829W,no decisive deterministic taxonomy indicator
Richard Kuhn,198,chemistry,1938,,for his work on carotenoids and vitamins,Biochemistry,,1947,author,,technical_monograph,0.57,unknown,needs_review,0.65,0.65,2,de|en,,,14019971,,OL1253833W,1,https://openlibrary.org/books/OL18476366M|https://openlibrary.org/books/OL193255M|https://openlibrary.org/works/OL1253833W,technical indicators: biochemistry
Richard Kuhn,198,chemistry,1938,,for his work on carotenoids and vitamins,Das Vermächtnis Justus von Liebigs,,1953,author,,reference,0.55,professional,needs_review,0.65,0.65,1,de,,,36438328,,OL45190374W,1,https://openlibrary.org/books/OL61616887M|https://openlibrary.org/works/OL45190374W,reference indicators: reference; professional audience indicators: reference
Richard Kuhn,198,chemistry,1938,,for his work on carotenoids and vitamins,Entscheidungsmethodik und Unternehmungspolitik,,1978,author,,unknown,0.35,unknown,needs_review,0.65,0.45,1,de,9783258028132,,,,OL1253830W,1,https://openlibrary.org/books/OL9021693M|https://openlibrary.org/works/OL1253830W,no decisive deterministic taxonomy indicator
Richard Kuhn,198,chemistry,1938,,for his work on carotenoids and vitamins,Grundlagen der strategischen Planung,,1998,author,,unknown,0.35,unknown,needs_review,0.65,0.45,1,de,9783258058740,,,,OL1253831W,1,https://openlibrary.org/books/OL12680418M|https://openlibrary.org/works/OL1253831W,no decisive deterministic taxonomy indicator
Richard Kuhn,198,chemistry,1938,,for his work on carotenoids and vitamins,The problem of self-sterility,,1951,author,,unknown,0.35,unknown,needs_review,0.65,0.45,1,en,,,16802406,,OL1253832W,1,https://openlibrary.org/books/OL6106365M|https://openlibrary.org/works/OL1253832W,no decisive deterministic taxonomy indicator
Richard L.M. Synge,215,chemistry,1952,,for their invention of partition chromatography,Biological aspects of proteins in the light of recent chemical studies,,1952,author,,technical_monograph,0.57,graduate,needs_review,0.65,0.65,2,en,,,10070624,,OL12523561W,1,https://openlibrary.org/books/OL18758436M|https://openlibrary.org/books/OL21089918M|https://openlibrary.org/books/OL38611019M|https://openlibrary.org/works/OL12523561W,technical indicators: monograph; graduate audience indicators: monograph
Richard L.M. Synge,215,chemistry,1952,,for their invention of partition chromatography,Catalogue of the papers and correspondence of Richard Laurence Millington Synge FRS (1914-1994),,1998,author,,essays,0.2,general,needs_review,0.65,0.65,1,en,,,40981380,,OL44310352W,1,https://openlibrary.org/books/OL60555083M|https://openlibrary.org/works/OL44310352W,essay indicators: correspondence
Richard L.M. Synge,215,chemistry,1952,,for their invention of partition chromatography,Science in society,,1969,author,,unknown,0.35,unknown,needs_review,0.65,0.45,1,en,,,,,OL12523560W,1,https://openlibrary.org/books/OL21376002M|https://openlibrary.org/works/OL12523560W,no decisive deterministic taxonomy indicator
Richard L.M. Synge,215,chemistry,1952,,for their invention of partition chromatography,Science in society,,1969,author,,unknown,0.35,unknown,needs_review,0.65,0.45,1,en,9780713115666,,69486,,OL7076462W,1,https://openlibrary.org/books/OL5158492M|https://openlibrary.org/works/OL7076462W,no decisive deterministic taxonomy indicator
Richard P. Feynman,86,physics,1965,,"for their fundamental work in quantum electrodynamics, with deep-ploughing consequences for the physics of elementary particles","""Nobody understands quantum mechanics""",,,author,,technical_monograph,0.57,unknown,needs_review,0.65,0.65,0,,,,,Q131416693,,1,https://www.wikidata.org/wiki/Q131416693,technical indicators: quantum
Richard P. Feynman,86,physics,1965,,"for their fundamental work in quantum electrodynamics, with deep-ploughing consequences for the physics of elementary particles",Cargo Cult Science,,,author,,unknown,0.35,unknown,needs_review,0.65,0.45,0,,,,,Q76401941,,1,https://www.wikidata.org/wiki/Q76401941,no decisive deterministic taxonomy indicator
Richard P. Feynman,86,physics,1965,,"for their fundamental work in quantum electrodynamics, with deep-ploughing consequences for the physics of elementary particles",Feynman Lectures on Computation,,,author,,textbook,0.72,undergraduate,needs_review,0.65,0.65,0,,,,,Q57393018,,1,https://www.wikidata.org/wiki/Q57393018,textbook indicators: lectures on; undergraduate audience indicators: lectures on
Richard P. Feynman,86,physics,1965,,"for their fundamental work in quantum electrodynamics, with deep-ploughing consequences for the physics of elementary particles",Feynman's Lost Lecture,,1996,author,,unknown,0.35,unknown,needs_review,0.65,0.45,1,,9780393039184,,33078849,Q1144821,,1,https://www.wikidata.org/wiki/Q1144821|https://www.wikidata.org/wiki/Q126601149,no decisive deterministic taxonomy indicator
Richard P. Feynman,86,physics,1965,,"for their fundamental work in quantum electrodynamics, with deep-ploughing consequences for the physics of elementary particles",Física Em 12 Lições (Em Portugues do Brasil),,,author,,unknown,0.35,unknown,needs_review,0.65,0.45,0,,,,,Q111255668,,1,https://www.wikidata.org/wiki/Q111255668,no decisive deterministic taxonomy indicator
Richard P. Feynman,86,physics,1965,,"for their fundamental work in quantum electrodynamics, with deep-ploughing consequences for the physics of elementary particles",Los Alamos From Below,,,author,,unknown,0.35,unknown,needs_review,0.65,0.45,0,,,,,Q112156828,,1,https://www.wikidata.org/wiki/Q112156828,no decisive deterministic taxonomy indicator
Richard P. Feynman,86,physics,1965,,"for their fundamental work in quantum electrodynamics, with deep-ploughing consequences for the physics of elementary particles",Neobyčejná teorie světla a látky: kvantová elektrodynamika,,,author,,unknown,0.35,unknown,needs_review,0.65,0.45,0,,,,,Q115361466,,1,https://www.wikidata.org/wiki/Q115361466,no decisive deterministic taxonomy indicator
Richard P. Feynman,86,physics,1965,,"for their fundamental work in quantum electrodynamics, with deep-ploughing consequences for the physics of elementary particles",O povaze fyzikálních zákonů: sedmkrát o rytmech přírodních jevů,,,author,,unknown,0.35,unknown,needs_review,0.65,0.45,0,,,,,Q115361421,,1,https://www.wikidata.org/wiki/Q115361421,no decisive deterministic taxonomy indicator
Richard P. Feynman,86,physics,1965,,"for their fundamental work in quantum electrodynamics, with deep-ploughing consequences for the physics of elementary particles",Perfectly Reasonable Deviations from the Beaten Track,,2005,author,,unknown,0.35,unknown,needs_review,0.65,0.45,1,,9780738206363,,260123273,Q7168127,,1,https://www.wikidata.org/wiki/Q60379399|https://www.wikidata.org/wiki/Q7168127,no decisive deterministic taxonomy indicator
Richard P. Feynman,86,physics,1965,,"for their fundamental work in quantum electrodynamics, with deep-ploughing consequences for the physics of elementary particles",QED: The Strange Theory of Light and Matter,,,author,,technical_monograph,0.57,unknown,needs_review,0.65,0.65,0,,,,,Q7265419,,1,https://www.wikidata.org/wiki/Q7265419,technical indicators: theory of
Richard P. Feynman,86,physics,1965,,"for their fundamental work in quantum electrodynamics, with deep-ploughing consequences for the physics of elementary particles",Quantum mechanical computers,,,author,,technical_monograph,0.57,unknown,needs_review,0.65,0.65,0,,,,,Q42307870,,1,https://www.wikidata.org/wiki/Q42307870,technical indicators: quantum
Richard P. Feynman,86,physics,1965,,"for their fundamental work in quantum electrodynamics, with deep-ploughing consequences for the physics of elementary particles",Richard Feynman: Physics is fun to imagine,,,author,,unknown,0.35,unknown,needs_review,0.65,0.45,0,,,,,Q23663694,,1,https://www.wikidata.org/wiki/Q23663694,no decisive deterministic taxonomy indicator
Richard P. Feynman,86,physics,1965,,"for their fundamental work in quantum electrodynamics, with deep-ploughing consequences for the physics of elementary particles",Sei pezzi facili,,,author,,unknown,0.35,unknown,needs_review,0.65,0.45,0,,,,,Q56563208,,1,https://www.wikidata.org/wiki/Q56563208,no decisive deterministic taxonomy indicator
Richard P. Feynman,86,physics,1965,,"for their fundamental work in quantum electrodynamics, with deep-ploughing consequences for the physics of elementary particles",Sei pezzi meno facili,,,author,,unknown,0.35,unknown,needs_review,0.65,0.45,0,,,,,Q56563139,,1,https://www.wikidata.org/wiki/Q56563139,no decisive deterministic taxonomy indicator
Richard P. Feynman,86,physics,1965,,"for their fundamental work in quantum electrodynamics, with deep-ploughing consequences for the physics of elementary particles",Simulating Physics with Computers,,,author,,unknown,0.35,unknown,needs_review,0.65,0.45,0,,,,,Q42307875,,1,https://www.wikidata.org/wiki/Q42307875,no decisive deterministic taxonomy indicator
Richard P. Feynman,86,physics,1965,,"for their fundamental work in quantum electrodynamics, with deep-ploughing consequences for the physics of elementary particles",The Character of Physical Law,,1965,author,,unknown,0.35,unknown,needs_review,0.65,0.45,1,,,,,Q4351947,,1,https://www.wikidata.org/wiki/Q131416475|https://www.wikidata.org/wiki/Q4351947,no decisive deterministic taxonomy indicator
