canonical_work_id,edition_title,language,publication_date,publisher,edition_statement,format,isbn10,isbn13,doi,oclc,source_ids,confidence,source_urls,amazon_search_url,amazon_asin,amazon_marketplace,amazon_stars,amazon_review_count,amazon_observed_at,amazon_source_url,amazon_match_confidence
1454,"Bemerkungen zu den P. Hertzschen Arbeiten: ""Uber die mechanischen Grundlagen der Thermodynamik""",de,1911,J.A. Barth,,,,,,,openlibrary:OL19728792M,0.7,https://openlibrary.org/books/OL19728792M,https://www.amazon.com/s?k=Bemerkungen+zu+den+P.+Hertzschen+Arbeiten%3A+%22Uber+die+mechanischen+Grundlagen+der+Thermodynamik%22,,,,,,,
1493,Eine Ableiting des Theorems von Jacobi.,de,1917,"Akademie der Wissenschaften, In Kommission bei W. de Gruyter",,,,,,,openlibrary:OL19729661M,0.7,https://openlibrary.org/books/OL19729661M,https://www.amazon.com/s?k=Eine+Ableiting+des+Theorems+von+Jacobi.,,,,,,,
1457,Bemerkung zu dem Gezetz von Eötvös.,de,1911,J.A. Barth,,,,,,,openlibrary:OL19729720M,0.7,https://openlibrary.org/books/OL19729720M,https://www.amazon.com/s?k=Bemerkung+zu+dem+Gezetz+von+E%C3%B6tv%C3%B6s.,,,,,,,
1494,Eine Beziehung zwischen dem elastischen Verhalten und der spezifischen Wärme bei festen Körpern mit einatomigen Molekül,de,1911,J.A. Barth,,,,,,,openlibrary:OL19729730M,0.7,https://openlibrary.org/books/OL19729730M,https://www.amazon.com/s?k=Eine+Beziehung+zwischen+dem+elastischen+Verhalten+und+der+spezifischen+W%C3%A4rme+bei+festen+K%C3%B6rpern+mit+einatomigen+Molek%C3%BCl,,,,,,,
1563,Semi-Vectoren und Spinoren,de,1932,"Verlag der Akademie der Wissenschaften, In Kommission bei W. de Gruyter",,,,,,,openlibrary:OL19730085M,0.7,https://openlibrary.org/books/OL19730085M,https://www.amazon.com/s?k=Semi-Vectoren+und+Spinoren,,,,,,,
1460,"Bemerkung zu meiner Arbeit: ""Ein Beziehung zwischen dem elastischen Verhalten ...""",de,1911,J.A. Barth,,,,,,,openlibrary:OL19730209M,0.7,https://openlibrary.org/books/OL19730209M,https://www.amazon.com/s?k=Bemerkung+zu+meiner+Arbeit%3A+%22Ein+Beziehung+zwischen+dem+elastischen+Verhalten+...%22,,,,,,,
1475,Über Gravitationswelle,de,1918,"Akademie der Wissenschaften, In Kommission bei W. de Gruyter",,,,,,,openlibrary:OL19730385M,0.7,https://openlibrary.org/books/OL19730385M,https://www.amazon.com/s?k=%C3%9Cber+Gravitationswelle,,,,,,,
5050,La Relativité,fr,1964,Payot,,,,,,,openlibrary:OL19789860M,0.7,https://openlibrary.org/books/OL19789860M,https://www.amazon.com/s?k=La+Relativit%C3%A9,,,,,,,
1445,Albert Einsteins Relativitätstheorie,de,1990,Vieweg,,,352806336X,9783528063368,,24009836,openlibrary:OL1979347M,0.7,https://openlibrary.org/books/OL1979347M,https://www.amazon.com/s?k=9783528063368,,,,,,,
1627,Comment je vois le monde,fr,1979,Flammarion,,,2080642243,9782080642240,,,openlibrary:OL19814319M,0.7,https://openlibrary.org/books/OL19814319M,https://www.amazon.com/s?k=9782080642240,,,,,,,
1576,Vier Vorlesungen über Relativitätstheorie,de,1922,Friedr. Vieweg,,,,,,,openlibrary:OL19835120M,0.7,https://openlibrary.org/books/OL19835120M,https://www.amazon.com/s?k=Vier+Vorlesungen+%C3%BCber+Relativit%C3%A4tstheorie,,,,,,,
1642,Warum Krieg?,fr,1933,Internationales Institut für geistige Zusammenarbeit Völkerbund,,,,,,,openlibrary:OL19835255M,0.7,https://openlibrary.org/books/OL19835255M,https://www.amazon.com/s?k=Warum+Krieg%3F,,,,,,,
1518,Gelegentliches von Albert Einstein,de,1929,Aldus,,,,,,,openlibrary:OL19840749M,0.7,https://openlibrary.org/books/OL19840749M,https://www.amazon.com/s?k=Gelegentliches+von+Albert+Einstein,,,,,,,
1602,Conceptions scientifiques,fr,1990,Flammarion,,,2080812149,9782080812148,,,openlibrary:OL9749815M|openlibrary:OL19858808M,1.0,https://openlibrary.org/books/OL19858808M|https://openlibrary.org/books/OL9749815M,https://www.amazon.com/s?k=9782080812148,,,,,,,
1610,The fight against war,en,1933,Day,,,,,,,openlibrary:OL19875186M,0.7,https://openlibrary.org/books/OL19875186M,https://www.amazon.com/s?k=The+fight+against+war,,,,,,,
5037,Man the unknown.,en,1948,Penguin,,,,,,,openlibrary:OL26374526M|openlibrary:OL20534282M|openlibrary:OL19894253M,1.0,https://openlibrary.org/books/OL19894253M|https://openlibrary.org/books/OL20534282M|https://openlibrary.org/books/OL26374526M,https://www.amazon.com/s?k=Man+the+unknown.,,,,,,,
1590,About Zionism,en,1930,Soncino Press,,,,,,,openlibrary:OL19907879M,0.7,https://openlibrary.org/books/OL19907879M,https://www.amazon.com/s?k=About+Zionism,,,,,,,
2194,Trails and trials in physiology,en,1965,Arnold,,,,,,,openlibrary:OL20011935M,0.7,https://openlibrary.org/books/OL20011935M,https://www.amazon.com/s?k=Trails+and+trials+in+physiology,,,,,,,
5050,"Relativity, the special and the general theory",en,1936,Methuen,,,,,,,openlibrary:OL20040215M,0.7,https://openlibrary.org/books/OL20040215M,https://www.amazon.com/s?k=Relativity%2C+the+special+and+the+general+theory,,,,,,,
5050,"Relativity, the special and the general theory",en,1946,Methuen,,,,,,,openlibrary:OL20040220M,0.7,https://openlibrary.org/books/OL20040220M,https://www.amazon.com/s?k=Relativity%2C+the+special+and+the+general+theory,,,,,,,
1485,"Correspondance, 1916-1955",fr,1972,Seuil,,,,,,,openlibrary:OL20117273M,0.7,https://openlibrary.org/books/OL20117273M,https://www.amazon.com/s?k=Correspondance%2C+1916-1955,,,,,,,
1673,Enzymes in tumours,en,1903,[s.n.],,,,,,,openlibrary:OL20136592M,0.7,https://openlibrary.org/books/OL20136592M,https://www.amazon.com/s?k=Enzymes+in+tumours,,,,,,,
5053,The Evolution of Physics,en,,Cambridge University Press,,,,,,,openlibrary:OL20174067M,0.7,https://openlibrary.org/books/OL20174067M,https://www.amazon.com/s?k=The+Evolution+of+Physics,,,,,,,
1627,Comment je vois le monde,fr,1958,Flammarion,,,,,,,openlibrary:OL20184618M,0.7,https://openlibrary.org/books/OL20184618M,https://www.amazon.com/s?k=Comment+je+vois+le+monde,,,,,,,
1659,Réflexions sur la conduite de la vie,fr,1950,Plon,,,,,,1866814,openlibrary:OL20219846M|openlibrary:OL6097323M,1.0,https://openlibrary.org/books/OL20219846M|https://openlibrary.org/books/OL6097323M,https://www.amazon.com/s?k=R%C3%A9flexions+sur+la+conduite+de+la+vie,,,,,,,
1524,The human side,en,1979,Princeton University Press,,,,,,,openlibrary:OL20257777M,0.7,https://openlibrary.org/books/OL20257777M,https://www.amazon.com/s?k=The+human+side,,,,,,,
5053,The evolution of physics,en,1938,Simon and Schuster,,,0671201565,9780671201562,,427047787,openlibrary:OL7645861M|openlibrary:OL21591229M|openlibrary:OL6375792M|openlibrary:OL21363408M|openlibrary:OL20309117M|openlibrary:OL22909951M,1.0,https://openlibrary.org/books/OL20309117M|https://openlibrary.org/books/OL21363408M|https://openlibrary.org/books/OL21591229M|https://openlibrary.org/books/OL22909951M|https://openlibrary.org/books/OL6375792M|https://openlibrary.org/books/OL7645861M,https://www.amazon.com/s?k=9780671201562,,,,,,,
1527,Isaac Newton,en,1928,U.S. G.P.O.,,,,,,,openlibrary:OL20315376M,0.7,https://openlibrary.org/books/OL20315376M,https://www.amazon.com/s?k=Isaac+Newton,,,,,,,
1434,The anatomy and physiology of capillaries.,en,1959,Hafner Pub. Co.,,,,,,1534054,openlibrary:OL20317247M|openlibrary:OL21578666M,1.0,https://openlibrary.org/books/OL20317247M|https://openlibrary.org/books/OL21578666M,https://www.amazon.com/s?k=The+anatomy+and+physiology+of+capillaries.,,,,,,,
1453,Bemerkung über periodische Schwankungen der Mondläge,de,1919,"Akademie der Wissenschaften, In Kommission bei W. de Gruyter",,,,,,,openlibrary:OL20341188M,0.7,https://openlibrary.org/books/OL20341188M,https://www.amazon.com/s?k=Bemerkung+%C3%BCber+periodische+Schwankungen+der+Mondl%C3%A4ge,,,,,,,
1521,Hamiltonsches Prinzip und allgemeine Relativitätstheorie.,de,1916,"Akademie der Wissenschaften, In Kommission bei W. de Gruyter",,,,,,,openlibrary:OL20341275M,0.7,https://openlibrary.org/books/OL20341275M,https://www.amazon.com/s?k=Hamiltonsches+Prinzip+und+allgemeine+Relativit%C3%A4tstheorie.,,,,,,,
1560,Riemann-Geometrie mit Aufrechterhaltung des Begriffes des Fernparallelismus.,de,1928,"Akademie der Wissenschaften, In Kommission bei W. de Gruyter",,,,,,,openlibrary:OL20341305M,0.7,https://openlibrary.org/books/OL20341305M,https://www.amazon.com/s?k=Riemann-Geometrie+mit+Aufrechterhaltung+des+Begriffes+des+Fernparallelismus.,,,,,,,
1561,Schallausbreitung in teilweise dissoziierten Gasen.,de,1920,"Akademie der Wissenschaften, In Kommission bei W. de Gruyter",,,,,,,openlibrary:OL20341315M,0.7,https://openlibrary.org/books/OL20341315M,https://www.amazon.com/s?k=Schallausbreitung+in+teilweise+dissoziierten+Gasen.,,,,,,,
1568,Statistische Untersuchung der Bewegung eines Resonators in einem Strahlungsfeld,de,1910,J.A. Barth,,,,,,,openlibrary:OL20341607M,0.7,https://openlibrary.org/books/OL20341607M,https://www.amazon.com/s?k=Statistische+Untersuchung+der+Bewegung+eines+Resonators+in+einem+Strahlungsfeld,,,,,,,
1446,"Antwort auf eine Abhandlung M. v. Laues ""Ein Satz der Wahrscheinlichkeitsrechnung und seine Anwendung auf die Strahlungstheorie"".",de,1915,J.A. Barth,,,,,,,openlibrary:OL20341613M,0.7,https://openlibrary.org/books/OL20341613M,https://www.amazon.com/s?k=Antwort+auf+eine+Abhandlung+M.+v.+Laues+%22Ein+Satz+der+Wahrscheinlichkeitsrechnung+und+seine+Anwendung+auf+die+Strahlungstheorie%22.,,,,,,,
1539,L' éther et la théorie de la relativité. La géométrie et l'expérience,fr,1964,Gauthier-Villars,,,,,,,openlibrary:OL20382164M,0.7,https://openlibrary.org/books/OL20382164M,https://www.amazon.com/s?k=L%27+%C3%A9ther+et+la+th%C3%A9orie+de+la+relativit%C3%A9.+La+g%C3%A9om%C3%A9trie+et+l%27exp%C3%A9rience,,,,,,,
1619,Sur l'électrodynamique des corps en mouvement,fr,1965,Gauthier-Villars,,,,,,,openlibrary:OL20382418M,0.7,https://openlibrary.org/books/OL20382418M,https://www.amazon.com/s?k=Sur+l%27%C3%A9lectrodynamique+des+corps+en+mouvement,,,,,,,
1662,"L' homme, cet inconnu.",fr,1967,Plon,,,,,,,openlibrary:OL20422839M,0.7,https://openlibrary.org/books/OL20422839M,https://www.amazon.com/s?k=L%27+homme%2C+cet+inconnu.,,,,,,,
1668,Geometrie und Erfahrung: Erweiterte Fassung des Festvortrages gehalten an ...,,1921,J. Springer,,,,,,3726974,openlibrary:OL20469227M,0.7,https://openlibrary.org/books/OL20469227M,https://www.amazon.com/s?k=Geometrie+und+Erfahrung%3A+Erweiterte+Fassung+des+Festvortrages+gehalten+an+...,,,,,,,
1694,Die Relativitätstheorie Einsteins und ihre physikalischen Grundlagen ...,,1920,J. Springer,,,,,,1674,openlibrary:OL20499714M,0.7,https://openlibrary.org/books/OL20499714M,https://www.amazon.com/s?k=Die+Relativit%C3%A4tstheorie+Einsteins+und+ihre+physikalischen+Grundlagen+...,,,,,,,
1647,Studies in optics.,en,1962,ChicagoUniversity Press,,,,,,,openlibrary:OL20511057M,0.7,https://openlibrary.org/books/OL20511057M,https://www.amazon.com/s?k=Studies+in+optics.,,,,,,,
1638,Einstein on peace,en,1963,Methuen,,,,,,,openlibrary:OL20512788M,0.7,https://openlibrary.org/books/OL20512788M,https://www.amazon.com/s?k=Einstein+on+peace,,,,,,,
2010,For the love of enzymes,en,1989,Harvard University Press,,,0674307755,9780674307759,,18744754,openlibrary:OL2054074M,0.7,https://openlibrary.org/books/OL2054074M,https://www.amazon.com/s?k=9780674307759,,,,,,,
1532,Kritisches zu einer von Hrn. de Sitter gegebenen Lösung der Gravitationsgleichungen.,de,1918,"Akademie der Wissenschaften, In Kommission bei W. de Gruyter",,,,,,,openlibrary:OL20546635M,0.7,https://openlibrary.org/books/OL20546635M,https://www.amazon.com/s?k=Kritisches+zu+einer+von+Hrn.+de+Sitter+gegebenen+L%C3%B6sung+der+Gravitationsgleichungen.,,,,,,,
1489,Der Energiesatz in der allgemeinen Relativitätstheorie.,de,1918,"Akademie der Wissenschaften, In Kommission bei W. de Gruyter",,,,,,,openlibrary:OL20546645M,0.7,https://openlibrary.org/books/OL20546645M,https://www.amazon.com/s?k=Der+Energiesatz+in+der+allgemeinen+Relativit%C3%A4tstheorie.,,,,,,,
1567,Spielen Gravitationsfelder im Aufbau der materiellen Elementarteilchen eine wesentliche Rolle?,de,1919,"Akademie der Wissenschaften, In Kommission bei W. de Gruyter",,,,,,,openlibrary:OL20546648M,0.7,https://openlibrary.org/books/OL20546648M,https://www.amazon.com/s?k=Spielen+Gravitationsfelder+im+Aufbau+der+materiellen+Elementarteilchen+eine+wesentliche+Rolle%3F,,,,,,,
1528,Ist die Trägheit eines Körpers von seinem Energieinhalt abhängig?,de,1905,J. A. Barth,,,,,,,openlibrary:OL20546667M,0.7,https://openlibrary.org/books/OL20546667M,https://www.amazon.com/s?k=Ist+die+Tr%C3%A4gheit+eines+K%C3%B6rpers+von+seinem+Energieinhalt+abh%C3%A4ngig%3F,,,,,,,
1697,The Einstein Theory of Relativity: A Concise Statement,,1920,Brentano's,,,,,,,openlibrary:OL20564260M,0.7,https://openlibrary.org/books/OL20564260M,https://www.amazon.com/s?k=The+Einstein+Theory+of+Relativity%3A+A+Concise+Statement,,,,,,,
5048,Ideas and opinions,en,1954,Bonanza Books,,,,,,2505025,openlibrary:OL24931488M|openlibrary:OL24649866M|openlibrary:OL20565119M,1.0,https://openlibrary.org/books/OL20565119M|https://openlibrary.org/books/OL24649866M|https://openlibrary.org/books/OL24931488M,https://www.amazon.com/s?k=Ideas+and+opinions,,,,,,,
1438,Briefwechsel 1916-1955,en,2005,,,,3784429971,9783784429977,,,openlibrary:OL20577631M,0.7,https://openlibrary.org/books/OL20577631M,https://www.amazon.com/s?k=9783784429977,,,,,,,
1670,Nuclear properties from hyperfine structure.,en,1949,,,,,,,,openlibrary:OL20578596M,0.7,https://openlibrary.org/books/OL20578596M,https://www.amazon.com/s?k=Nuclear+properties+from+hyperfine+structure.,,,,,,,
1692,Das Relativitätsprinzip: Eine Sammlung von Abhandlungen,,1913,B.G. Teubner,,,,,,,openlibrary:OL20598554M,0.7,https://openlibrary.org/books/OL20598554M,https://www.amazon.com/s?k=Das+Relativit%C3%A4tsprinzip%3A+Eine+Sammlung+von+Abhandlungen,,,,,,,
5048,Ideas and opinions,en,1956,Alvin Redman,,,,,,,openlibrary:OL20658319M,0.7,https://openlibrary.org/books/OL20658319M,https://www.amazon.com/s?k=Ideas+and+opinions,,,,,,,
2162,Muscular exercise,en,1923,s.n.,,,,,,,openlibrary:OL20675629M,0.7,https://openlibrary.org/books/OL20675629M,https://www.amazon.com/s?k=Muscular+exercise,,,,,,,
5050,"Relativity, the special & the general theory",en,1920,Methuen,,,,,,,openlibrary:OL20696104M|openlibrary:OL7025474M,1.0,https://openlibrary.org/books/OL20696104M|https://openlibrary.org/books/OL7025474M,https://www.amazon.com/s?k=Relativity%2C+the+special+%26+the+general+theory,,,,,,,
1645,Out of my later years,en,1979,Citadel Press,,,0806503572,9780806503578,,7476537,openlibrary:OL20696147M|openlibrary:OL22987727M|openlibrary:OL7941185M,1.0,https://openlibrary.org/books/OL20696147M|https://openlibrary.org/books/OL22987727M|https://openlibrary.org/books/OL7941185M,https://www.amazon.com/s?k=9780806503578,,,,,,,
5054,Mein Weltbild,de,1970,Ullstein,,,,,,,openlibrary:OL20749779M,0.7,https://openlibrary.org/books/OL20749779M,https://www.amazon.com/s?k=Mein+Weltbild,,,,,,,
1608,Essays in physics.,en,1950,Philosophical Library [distributed to the trade by Book Sales,,,,,,,openlibrary:OL20753781M,0.7,https://openlibrary.org/books/OL20753781M,https://www.amazon.com/s?k=Essays+in+physics.,,,,,,,
1430,The language of the bees.,en,1948,W.H. Freeman,,,,,,,openlibrary:OL20787420M,0.7,https://openlibrary.org/books/OL20787420M,https://www.amazon.com/s?k=The+language+of+the+bees.,,,,,,,
5054,Raʻayonot ṿe-deʻot,heb,2005,"Hotsaʾat sefarim ʻa. sh. Y. L. Magnes, ha- Universiṭah ha-ʻIvrit",,,9654932121,9789654932127,,62506385,openlibrary:OL20856413M,0.7,https://openlibrary.org/books/OL20856413M,https://www.amazon.com/s?k=9789654932127,,,,,,,
5049,The meaning of relativity..,en,,Methuen,,,,,,,openlibrary:OL20869482M,0.7,https://openlibrary.org/books/OL20869482M,https://www.amazon.com/s?k=The+meaning+of+relativity..,,,,,,,
1402,Enzymatic synthesis of DNA,en,1961,Wiley,,,,,,,openlibrary:OL20877588M,0.7,https://openlibrary.org/books/OL20877588M,https://www.amazon.com/s?k=Enzymatic+synthesis+of+DNA,,,,,,,
5054,The world as I see it,en,,Philosophical Library,,,,,,,openlibrary:OL20935385M,0.7,https://openlibrary.org/books/OL20935385M,https://www.amazon.com/s?k=The+world+as+I+see+it,,,,,,,
1632,Essays in humanism,en,1950,Philosophical Library,,,,,,,openlibrary:OL46940772M|openlibrary:OL20936041M,1.0,https://openlibrary.org/books/OL20936041M|https://openlibrary.org/books/OL46940772M,https://www.amazon.com/s?k=Essays+in+humanism,,,,,,,
1434,The anatomy and physiology of capillaries.,en,1930,Yale Univ. Press,,,,,,,openlibrary:OL20952404M,0.7,https://openlibrary.org/books/OL20952404M,https://www.amazon.com/s?k=The+anatomy+and+physiology+of+capillaries.,,,,,,,
1663,Dunyamiza bakis,en,1987,Glan yayincilik,,,,,,,openlibrary:OL20983414M,0.7,https://openlibrary.org/books/OL20983414M,https://www.amazon.com/s?k=Dunyamiza+bakis,,,,,,,
1450,Atomic war or peace,en,1947,Atlantic Monthly,,,,,,,openlibrary:OL20984776M,0.7,https://openlibrary.org/books/OL20984776M,https://www.amazon.com/s?k=Atomic+war+or+peace,,,,,,,
1551,Physikalische Grundlagen einer Gravitationstheorie.,de,1914,Beer,,,,,,,openlibrary:OL20984785M,0.7,https://openlibrary.org/books/OL20984785M,https://www.amazon.com/s?k=Physikalische+Grundlagen+einer+Gravitationstheorie.,,,,,,,
1580,Zur allgemeine molekularen Theorie der Wärme.,de,1904,J.A. Barth,,,,,,,openlibrary:OL20984796M,0.7,https://openlibrary.org/books/OL20984796M,https://www.amazon.com/s?k=Zur+allgemeine+molekularen+Theorie+der+W%C3%A4rme.,,,,,,,
1605,Einheitliche Theorie von Gravitation und Elektrizität,de,1931,"Verlag der Akademie der Wissenschaften, In Kommission bei W. de Gruyter",,,,,,,openlibrary:OL20991655M,0.7,https://openlibrary.org/books/OL20991655M,https://www.amazon.com/s?k=Einheitliche+Theorie+von+Gravitation+und+Elektrizit%C3%A4t,,,,,,,
1461,Über das Relativitätsprinzip,de,1908,S. Hirzel,,,,,,,openlibrary:OL20991661M,0.7,https://openlibrary.org/books/OL20991661M,https://www.amazon.com/s?k=%C3%9Cber+das+Relativit%C3%A4tsprinzip,,,,,,,
1616,Neue Möglichkeit für eine einheitliche Feldtheorie von Gravitation und Elektrizität.,de,1928,"Verlag der Akademie der Wissenschaften, In Kommission bei W. de Gruyter",,,,,,,openlibrary:OL20991664M,0.7,https://openlibrary.org/books/OL20991664M,https://www.amazon.com/s?k=Neue+M%C3%B6glichkeit+f%C3%BCr+eine+einheitliche+Feldtheorie+von+Gravitation+und+Elektrizit%C3%A4t.,,,,,,,
1624,Zur allgemeinen Relativitätstheorie.,de,1923,"Verlag der Akademie der Wissenschaften, In Kommission bei W. de Gruyter",,,,,,,openlibrary:OL20991669M,0.7,https://openlibrary.org/books/OL20991669M,https://www.amazon.com/s?k=Zur+allgemeinen+Relativit%C3%A4tstheorie.,,,,,,,
1553,Physik und Realität.,de,1938,"""Science et litterature""",,,,,,,openlibrary:OL20991689M,0.7,https://openlibrary.org/books/OL20991689M,https://www.amazon.com/s?k=Physik+und+Realit%C3%A4t.,,,,,,,
1554,Quatre conférences sur la théorie de la relativité,de,1980,Gauthier-Villars,,,204011386X,9782040113865,,,openlibrary:OL20998668M,0.7,https://openlibrary.org/books/OL20998668M,https://www.amazon.com/s?k=9782040113865,,,,,,,
1557,Relativita,de,1967,Boringhieri,,,,,,,openlibrary:OL21028678M,0.7,https://openlibrary.org/books/OL21028678M,https://www.amazon.com/s?k=Relativita,,,,,,,
5050,La relativité,fr,1986,Payot,,,2228306290,9782228306294,,,openlibrary:OL21058794M,0.7,https://openlibrary.org/books/OL21058794M,https://www.amazon.com/s?k=9782228306294,,,,,,,
1613,La théorie de la relativité restreinte et générale,fr,1982,Gauthier-Villars,,,2040154388,9782040154387,,,openlibrary:OL21059150M,0.7,https://openlibrary.org/books/OL21059150M,https://www.amazon.com/s?k=9782040154387,,,,,,,
5048,Ideas and opinion,en,1973,Dell,,,,,,964462,openlibrary:OL21165847M|openlibrary:OL21088338M,1.0,https://openlibrary.org/books/OL21088338M|https://openlibrary.org/books/OL21165847M,https://www.amazon.com/s?k=Ideas+and+opinion,,,,,,,
5053,The evolution of physics,en,1961,Simon & Schuster,,,,,,671306,openlibrary:OL21165819M,0.7,https://openlibrary.org/books/OL21165819M,https://www.amazon.com/s?k=The+evolution+of+physics,,,,,,,
1661,Prayer,en,1952,Morehouse-Gorham Co.,,,,,,,openlibrary:OL21211351M,0.7,https://openlibrary.org/books/OL21211351M,https://www.amazon.com/s?k=Prayer,,,,,,,
5056,The freedom of man,,,,,,,,,,openlibrary:OL21238374M,0.7,https://openlibrary.org/books/OL21238374M,https://www.amazon.com/s?k=The+freedom+of+man,,,,,,,
5053,The evolution of physics,en,1961,Simon and Schuster,,,,,,,openlibrary:OL21264456M,0.7,https://openlibrary.org/books/OL21264456M,https://www.amazon.com/s?k=The+evolution+of+physics,,,,,,,
